author_id,author,external_author_id,account_type,account_category,new_june_2018,congress_2017_id,in_congress_2017,in_congress_2018
GorbatovLive,GorbatovLive,410005607,Russian,NonEnglish,False,410005607,True,True
gorbenkovaa_,gorbenkovaa_,2210240563,Russian,NonEnglish,True,,False,True
gorelkinnn,gorelkinnn,2588788573,Russian,NonEnglish,False,2588788573,True,True
gorelov_artem,gorelov_artem,3091171517,Russian,NonEnglish,False,3091171517,True,True
GoTriciaG,GoTriciaG,1684390753,Right,RightTroll,False,1684390753,True,True
Gozhman,Gozhman,2542841213,Russian,NonEnglish,False,2542841213,True,True
GraceLilStar,GraceLilStar,2494207747,Right,RightTroll,False,2494207747,True,True
Grach_Vasilii,Grach_Vasilii,2496289009,Russian,NonEnglish,False,2496289009,True,True
gracie_____55,gracie_____55,1694689626,?,Unknown,False,1694689626,True,True
graf_veber,graf_veber,2481385891,Russian,NonEnglish,False,2481385891,True,True
_GrandMarco,_GrandMarco,3090706684,?,Unknown,True,,False,True
Grays0nWilde,Grays0nWilde,2493304441,Koch,Fearmonger,False,2493304441,True,True
grebennikova__,grebennikova__,2431726547,Russian,NonEnglish,True,,False,True
GreenMeters,GreenMeters,770000000000000000,Russian,NonEnglish,True,,False,True
greenmonika6,greenmonika6,868000000000000000,?,Unknown,False,867832091756515328,True,True
gregfranklin030,gregfranklin030,866000000000000000,?,Unknown,False,865590745339633664,True,True
Greg_GreGG_,Greg_GreGG_,1681000476,left,LeftTroll,False,1681000476,True,True
_GregorVan,_GregorVan,2449237434,Russian,NonEnglish,False,2449237434,True,True
GreinTrina,GreinTrina,3090419007,left,LeftTroll,True,,False,True
grickihh,grickihh,2423062114,Russian,NonEnglish,True,,False,True
Griga_BAsh,Griga_BAsh,2422376195,Russian,NonEnglish,False,2422376195,True,True
grigadwin,grigadwin,2241135968,Russian,NonEnglish,True,,False,True
grigorant,grigorant,2259043658,Russian,NonEnglish,True,,False,True
GriIlyin,GriIlyin,2396401012,Russian,NonEnglish,True,,False,True
Grishazubkov,Grishazubkov,2528792890,Russian,NonEnglish,False,2528792890,True,True
grishinkost,grishinkost,2233087428,Russian,NonEnglish,True,,False,True
Grishin_Slava,Grishin_Slava,2570507350,Russian,NonEnglish,False,2570507350,True,True
GrishinVanno,GrishinVanno,2241326438,Russian,NonEnglish,False,2241326438,True,True
gromovagirll,gromovagirll,2234854862,Russian,NonEnglish,True,,False,True
GubatovOfficial,GubatovOfficial,2439943419,Russian,NonEnglish,True,,False,True
gudimovonline,gudimovonline,2257758241,Russian,NonEnglish,True,,False,True
GuidiLillie,GuidiLillie,3088026749,Right,RightTroll,True,,False,True
GuillNavarrete,GuillNavarrete,1670448043,Right,RightTroll,False,1670448043,True,True
GUNS4LIFE_ME,GUNS4LIFE_ME,3638310498,Right,RightTroll,False,3638310498,True,True
GurgenAleen,GurgenAleen,844000000000000000,?,Unknown,False,843930599920349184,True,True
Gusevaplanimnac,Gusevaplanimnac,2790011311,Russian,NonEnglish,False,2790011311,True,True
Gusevglosinnunt,Gusevglosinnunt,2786530412,Russian,NonEnglish,False,2786530412,True,True
Guy_whomakeit,Guy_whomakeit,1690590271,Koch,Fearmonger,False,1690590271,True,True
GvardeykaLena,GvardeykaLena,2541215075,Russian,NonEnglish,False,2541215075,True,True
gvozdyamba,gvozdyamba,3089051416,Russian,NonEnglish,False,3089051416,True,True
GwendolynGoldne,GwendolynGoldne,1647199298,Russian,NonEnglish,True,,False,True
gwen_garland,gwen_garland,2534068753,Ebola,Fearmonger,False,2534068753,True,True
GwennyThot,GwennyThot,1677048979,left,LeftTroll,False,1677048979,True,True
habdarrahman4,habdarrahman4,3913874113,news,NewsFeed,False,3913874113,True,True
hafupink,hafupink,2427069293,Russian,NonEnglish,True,,False,True
haidarqusay,haidarqusay,2491574930,Arabic,NonEnglish,False,2491574930,True,True
halialhashimi,halialhashimi,3971937003,news,NewsFeed,False,3971937003,True,True
haliid_mas,haliid_mas,3088747090,Arabic,NonEnglish,False,3088747090,True,True
HamburgBote,HamburgBote,731000000000000000,German,NonEnglish,False,731021916568424448,True,True
HameedAlMur66,HameedAlMur66,2257395823,Spanish,NonEnglish,True,,False,True
HamidMahhamsyr,HamidMahhamsyr,3936255616,German,NonEnglish,True,,False,True
hamidmansoor123,hamidmansoor123,3971761883,news,NewsFeed,False,3971761883,True,True
hamza24mohamme1,hamza24mohamme1,3936319973,news,NewsFeed,False,3936319973,True,True
handsome_henson,handsome_henson,2613685983,Right,RightTroll,False,2613685983,True,True
HannaHalll,HannaHalll,867000000000000000,?,Unknown,False,867309612713877504,True,True
HannoverBote1,HannoverBote1,871003000000000000,German,NonEnglish,True,,False,True
Hannover_Bote,Hannover_Bote,854000000000000000,German,NonEnglish,False,853871825251688448,True,True
happkendrahappy,happkendrahappy,2535818742,Right,RightTroll,False,2535818742,True,True
HappyDaaayyy,HappyDaaayyy,2438258200,Russian,NonEnglish,True,,False,True
harereTrT,harereTrT,889000000000000000,Right,RightTroll,False,888637719647313920,True,True
HarkovLive,HarkovLive,855000000000000000,Russian,NonEnglish,False,854713408339443712,True,True
HarryLevvis,HarryLevvis,868000000000000000,?,Unknown,False,867732920349405184,True,True
harrymagician_,harrymagician_,1533025808,Right,RightTroll,False,1533025808,True,True
HarryTheFather,HarryTheFather,1667740255,Right,RightTroll,False,1667740255,True,True
HarveyRyan92,HarveyRyan92,2533309616,Koch,Fearmonger,True,,False,True
hashtagmemom,hashtagmemom,2540525700,Hashtager,HashtagGamer,False,2540525700,True,True
hattieb78,hattieb78,1681494199,Right,RightTroll,False,1681494199,True,True
haworymyhak,haworymyhak,2533472900,Koch,Fearmonger,True,,False,True
haydelyysT,haydelyysT,889000000000000000,Right,RightTroll,False,888602433550725120,True,True
helen1helen1,helen1helen1,2744494647,Hashtager,HashtagGamer,False,2744494647,True,True
HellieEdwards,HellieEdwards,1650310652,Hashtager,HashtagGamer,False,1650310652,True,True
Henriquez_A2,Henriquez_A2,1660622984,Right,RightTroll,False,1660622984,True,True
heNY_amberh3087459118,heNY_amberh,3087459118,Koch,Fearmonger,True,,False,True
heNY_amberh889661000000000000,heNY_amberh,889661000000000000,Koch,Fearmonger,True,,False,True
Herbert_Bacon,Herbert_Bacon,1622069972,Right,RightTroll,False,1622069972,True,True
hereandthere_,hereandthere_,2592004204,?,Unknown,False,2592004204,True,True
herlifeislove,herlifeislove,2389004865,Russian,NonEnglish,True,,False,True
HerNameIsCutie,HerNameIsCutie,2540624558,Hashtager,HashtagGamer,False,2540624558,True,True
HerNameWasNancy,HerNameWasNancy,2491991160,?,Unknown,False,2491991160,True,True
heron_andrea,heron_andrea,4451002643,Commercial,Commercial,True,,False,True
heyheyhailey,heyheyhailey,2535218881,Hashtager,HashtagGamer,False,2535218881,True,True
heyitsglor,heyitsglor,2541109454,Right,RightTroll,False,2541109454,True,True
heyits_toby,heyits_toby,2540882036,Right,RightTroll,False,2540882036,True,True
hickey_seth,hickey_seth,867000000000000000,Right,RightTroll,False,866639158588125184,True,True
HiImJoeBryant,HiImJoeBryant,1664932411,Right,RightTroll,False,1664932411,True,True
HiImKhloe,HiImKhloe,1649487510,left,LeftTroll,False,1649487510,True,True
himkovvlad,himkovvlad,2400346960,Russian,NonEnglish,True,,False,True
hipppo_,hipppo_,2572092279,Hashtager,HashtagGamer,False,2572092279,True,True
hislaaTrm,hislaaTrm,890000000000000000,Right,RightTroll,False,889758865402802176,True,True
histeriame,histeriame,2499515376,Russian,NonEnglish,True,,False,True
hmzamahmudham,hmzamahmudham,3971670501,?,Unknown,False,3971670501,True,True
HoldMeJerry,HoldMeJerry,1620750968,left,LeftTroll,False,1620750968,True,True
hollandpatrickk,hollandpatrickk,1646999972,Right,RightTroll,False,1646999972,True,True
Hollydler,Hollydler,3083844539,Right,RightTroll,False,3083844539,True,True
holycrapchrix,holycrapchrix,2540596597,Hashtager,HashtagGamer,False,2540596597,True,True
holy_spirit_it,holy_spirit_it,2786804830,Russian,NonEnglish,True,,False,True
honeybobooboo,honeybobooboo,1663339567,Right,RightTroll,False,1663339567,True,True
honeycerf,honeycerf,1924473979,Russian,NonEnglish,True,,False,True
HooperIda_,HooperIda_,2611187062,?,Unknown,False,2611187062,True,True
HoroshaMashka,HoroshaMashka,2514377099,Russian,NonEnglish,False,2514377099,True,True
horoshilovvv,horoshilovvv,3079225943,Russian,NonEnglish,False,3079225943,True,True
HorrorKi,HorrorKi,2567949836,Russian,NonEnglish,False,2567949836,True,True
hothotcherry,hothotcherry,1647664118,Russian,NonEnglish,True,,False,True
HoustonTopNews,HoustonTopNews,2628066159,local,NewsFeed,False,2628066159,True,True
howmarcella,howmarcella,1663682635,left,LeftTroll,True,,False,True
HulckHogann,HulckHogann,2507698641,Russian,NonEnglish,True,,False,True
HumphreyAlessia,HumphreyAlessia,868000000000000000,Right,RightTroll,False,867728246162509824,True,True
hungrycelia,hungrycelia,1658227478,?,Unknown,False,1658227478,True,True
HunterOddddom,HunterOddddom,1720981580,left,LeftTroll,False,1720981580,True,True
huseinaljabber,huseinaljabber,2535362820,?,Unknown,False,2535362820,True,True
husseinassahafi,husseinassahafi,2241983508,Arabic,NonEnglish,True,,False,True
HvostovaSvetik,HvostovaSvetik,2570649555,Russian,NonEnglish,False,2570649555,True,True
hyddrox,hyddrox,1671234620,Right,RightTroll,False,1671234620,True,True
Iakovlevaagambr,Iakovlevaagambr,2787255740,Russian,NonEnglish,False,2787255740,True,True
iamaritchbitch,iamaritchbitch,2530955879,Russian,NonEnglish,True,,False,True
I_Am_a_Scatman,I_Am_a_Scatman,2261721350,Russian,NonEnglish,False,2261721350,True,True
iammonicababy,iammonicababy,1659619561,Right,RightTroll,False,1659619561,True,True
IanaMontana,IanaMontana,2243059742,Russian,NonEnglish,True,,False,True
IanCalh0un,IanCalh0un,1668025357,left,LeftTroll,False,1668025357,True,True
ibetyouwill,ibetyouwill,1670715222,?,Unknown,False,1670715222,True,True
ibocasid,ibocasid,1668213361,?,Unknown,False,1668213361,True,True
ibrahimnooh132,ibrahimnooh132,3971630919,news,NewsFeed,False,3971630919,True,True
ibrahimsalim222,ibrahimsalim222,3936948201,German,NonEnglish,True,,False,True
IbrahimYussif21,IbrahimYussif21,3937152317,German,NonEnglish,False,3937152317,True,True
iceiceTii,iceiceTii,2401769518,Russian,NonEnglish,True,,False,True
IdriisFahr,IdriisFahr,2532608312,Arabic,NonEnglish,False,2532608312,True,True
IdrisMadzheed,IdrisMadzheed,2233684705,Russian,NonEnglish,True,,False,True
ignat_irinka,ignat_irinka,3092326575,Russian,NonEnglish,False,3092326575,True,True
ignitedfirestar,ignitedfirestar,1694169506,Right,RightTroll,False,1694169506,True,True
IgorBerejnev,IgorBerejnev,2257312866,Russian,NonEnglish,True,,False,True
IgorKlementev,IgorKlementev,2235930822,Russian,NonEnglish,True,,False,True
igor_romahchuk,igor_romahchuk,1630766899,Russian,NonEnglish,False,1630766899,True,True
IIddaaMarks,IIddaaMarks,1716561367,left,LeftTroll,False,1716561367,True,True
ijohnkimble,ijohnkimble,918000000000000000,Right,RightTroll,False,917854080306905088,True,True
IlanPriceUSA,IlanPriceUSA,1693697522,?,Unknown,False,1693697522,True,True
IlikeBIGbuttand,IlikeBIGbuttand,1650681522,Hashtager,HashtagGamer,False,1650681522,True,True
Iliyinsky,Iliyinsky,2415600568,Russian,NonEnglish,True,,False,True
iLLi_Alt,iLLi_Alt,2537525799,Russian,NonEnglish,False,2537525799,True,True
ILL_Van,ILL_Van,2497636861,Russian,NonEnglish,False,2497636861,True,True
ilonaGrishanina,ilonaGrishanina,2414880321,Russian,NonEnglish,False,2414880321,True,True
iLoveSarahRich,iLoveSarahRich,1660375034,left,LeftTroll,False,1660375034,True,True
IlSolovyov,IlSolovyov,868000000000000000,?,Unknown,False,867788551512915968,True,True
Ilya_CHaxta,Ilya_CHaxta,2402010579,Russian,NonEnglish,False,2402010579,True,True
Ilyakaliugin,Ilyakaliugin,2539029395,Russian,NonEnglish,False,2539029395,True,True
ilyazeludev,ilyazeludev,2525201608,Russian,NonEnglish,False,2525201608,True,True
ImaPharrelFake,ImaPharrelFake,1648012021,left,LeftTroll,False,1648012021,True,True
ImaSwerve,ImaSwerve,1654695517,left,LeftTroll,False,1654695517,True,True
IMissObama,IMissObama,1656024374,left,LeftTroll,False,1656024374,True,True
Im_Madeline_,Im_Madeline_,1706860915,Right,RightTroll,False,1706860915,True,True
imogeentr,imogeentr,891000000000000000,Right,RightTroll,False,891193379467481088,True,True
Ina_Malone,Ina_Malone,1659294710,Koch,Fearmonger,False,1659294710,True,True
IneedCosmo,IneedCosmo,2267263056,Russian,NonEnglish,True,,False,True
inforeactor,inforeactor,3369109175,Russian,NonEnglish,False,3369109175,True,True
InformSyrien,InformSyrien,3825450918,German,NonEnglish,False,3825450918,True,True
IngaGeorg,IngaGeorg,2261910529,Russian,NonEnglish,True,,False,True
inga_minsk,inga_minsk,2535322006,Russian,NonEnglish,True,,False,True
IngaPrus,IngaPrus,2455275544,Russian,NonEnglish,True,,False,True
ingerasimova,ingerasimova,2402913705,Russian,NonEnglish,True,,False,True
ingrkoch_koch,ingrkoch_koch,751000000000000000,German,NonEnglish,False,750686025454944256,True,True
inguard82,inguard82,2575446063,Russian,NonEnglish,False,2575446063,True,True
inna_vinocury,inna_vinocury,1655206933,Russian,NonEnglish,False,1655206933,True,True
_Innnnna_,_Innnnna_,2532713086,Russian,NonEnglish,True,,False,True
inspectAn,inspectAn,2588336851,Russian,NonEnglish,False,2588336851,True,True
instasex_top,instasex_top,868000000000000000,Spanish,NonEnglish,False,868167831816462336,True,True
instotus,instotus,3989295372,Right,RightTroll,False,3989295372,True,True
inst_vets,inst_vets,704000000000000000,Right,RightTroll,False,703670485859614720,True,True
interFischer,interFischer,2498271878,Right,RightTroll,False,2498271878,True,True
iphoneofapple,iphoneofapple,2451753755,Russian,NonEnglish,True,,False,True
Ira_Combomb,Ira_Combomb,1666957118,left,LeftTroll,False,1666957118,True,True
irairairen,irairairen,2391366083,Russian,NonEnglish,True,,False,True
irak0t0va,irak0t0va,2534168716,Russian,NonEnglish,True,,False,True
IraLironova,IraLironova,2434037381,Russian,NonEnglish,True,,False,True
IraNovicowa,IraNovicowa,2537631681,Russian,NonEnglish,True,,False,True
IreneMccants,IreneMccants,1709201610,Right,RightTroll,True,,False,True
Irenne_Official,Irenne_Official,2498080176,Russian,NonEnglish,False,2498080176,True,True
IrenSafronoff,IrenSafronoff,2504424542,Russian,NonEnglish,True,,False,True
irina_bykov,irina_bykov,3123794145,Russian,NonEnglish,False,3123794145,True,True
Irina_Genadievn,Irina_Genadievn,2405383797,Russian,NonEnglish,True,,False,True
Irina_Goooor,Irina_Goooor,2496142952,Russian,NonEnglish,True,,False,True
irina__gromova,irina__gromova,2260136084,Russian,NonEnglish,True,,False,True
IrIrmoska,IrIrmoska,2404067849,Russian,NonEnglish,True,,False,True
iris0_o,iris0_o,480763276,Russian,NonEnglish,False,480763276,True,True
IRNELLA1,IRNELLA1,2396463483,Russian,NonEnglish,True,,False,True
IronsMiranda,IronsMiranda,3070698000,?,Unknown,True,,False,True
irusikpusik78,irusikpusik78,2560127915,Russian,NonEnglish,True,,False,True
isa_bella_gr,isa_bella_gr,1650097994,Right,RightTroll,False,1650097994,True,True
isabel_staff,isabel_staff,2625918731,Right,RightTroll,False,2625918731,True,True
isaevBro,isaevBro,2514411904,Russian,NonEnglish,False,2514411904,True,True
ismailgafur1,ismailgafur1,2500925870,?,Unknown,False,2500925870,True,True
IsoktobeMark,IsoktobeMark,816000000000000000,German,NonEnglish,False,816274024925921280,True,True
Israel_Wills,Israel_Wills,2753286467,Right,RightTroll,False,2753286467,True,True
istominErnest,istominErnest,2425471679,Russian,NonEnglish,False,2425471679,True,True
ITBataev,ITBataev,2424242495,Russian,NonEnglish,False,2424242495,True,True
itsderekmor,itsderekmor,1663428768,?,Unknown,False,1663428768,True,True
itsfoma,itsfoma,2259273350,Russian,NonEnglish,True,,False,True
itsmonamuua,itsmonamuua,1693302001,Koch,Fearmonger,False,1693302001,True,True
its_Olesya,its_Olesya,2246302448,Russian,NonEnglish,True,,False,True
itsrealrobert,itsrealrobert,2496204456,Koch,Fearmonger,True,,False,True
ItsTimeToSecede,ItsTimeToSecede,4271904983,Right,RightTroll,False,4271904983,True,True
ivaassntr,ivaassntr,891000000000000000,Right,RightTroll,False,890534862117122048,True,True
IvanImlin,IvanImlin,2199441192,Russian,NonEnglish,True,,False,True
Ivan_ivchenk,Ivan_ivchenk,1647900368,Russian,NonEnglish,False,1647900368,True,True
IvanNikiphorof,IvanNikiphorof,2547448997,Russian,NonEnglish,False,2547448997,True,True
IvanovaDan,IvanovaDan,2315666487,Russian,NonEnglish,True,,False,True
Ivanovaquisipin,Ivanovaquisipin,2790260922,Russian,NonEnglish,False,2790260922,True,True
Ivanovsimpvegau,Ivanovsimpvegau,2786170681,Russian,NonEnglish,False,2786170681,True,True
ivanskaya_lida,ivanskaya_lida,3091239147,Russian,NonEnglish,False,3091239147,True,True
ivcenkov,ivcenkov,1691352906,Russian,NonEnglish,True,,False,True
Ivey_Mexx,Ivey_Mexx,1651414050,Koch,Fearmonger,False,1651414050,True,True
iwanowafaja,iwanowafaja,2478328680,Russian,NonEnglish,True,,False,True
iwomamybb,iwomamybb,1667343554,left,LeftTroll,False,1667343554,True,True
Izmail_serg,Izmail_serg,2396650204,Russian,NonEnglish,True,,False,True
J0hnLarsen,J0hnLarsen,1685718216,Right,RightTroll,False,1685718216,True,True
jaamissTr,jaamissTr,889000000000000000,Right,RightTroll,False,888779576599511040,True,True
JabrMahmood,JabrMahmood,2734853008,Arabic,NonEnglish,False,2734853008,True,True
jackfairy1,jackfairy1,867000000000000000,Right,RightTroll,False,866631281630740480,True,True
JackieCowboy,JackieCowboy,2532996853,left,LeftTroll,False,2532996853,True,True
JackKrassen,JackKrassen,981251000000000000,left,LeftTroll,True,,False,True
JacksonCityPost,JacksonCityPost,3081110164,local,NewsFeed,False,3081110164,True,True
JacquelinIsBest,JacquelinIsBest,1694026190,Right,RightTroll,False,1694026190,True,True
JadonHutchinson,JadonHutchinson,2492948562,left,LeftTroll,False,2492948562,True,True
JaedenMassey,JaedenMassey,1693771508,left,LeftTroll,False,1693771508,True,True
jailija,jailija,3091189013,Russian,NonEnglish,False,3091189013,True,True
Jaime_Booo,Jaime_Booo,1675032908,left,LeftTroll,False,1675032908,True,True
JamalMunake,JamalMunake,702000000000000000,left,LeftTroll,False,702142189544067072,True,True
JamHarris_,JamHarris_,1667355631,Right,RightTroll,False,1667355631,True,True
jamie_diver_,jamie_diver_,1666382036,?,Unknown,False,1666382036,True,True
Jamie_Mccarthy_,Jamie_Mccarthy_,2606801967,Right,RightTroll,False,2606801967,True,True
JamieSamy,JamieSamy,3082027347,Right,RightTroll,False,3082027347,True,True
JamiMahdi,JamiMahdi,1647277573,Russian,NonEnglish,False,1647277573,True,True
janelouismiller,janelouismiller,1684917835,?,Unknown,False,1684917835,True,True
janelperkinson,janelperkinson,1706657124,left,LeftTroll,False,1706657124,True,True
Jani_s_Jac,Jani_s_Jac,1716228906,left,LeftTroll,False,1716228906,True,True
JannaTrojanova,JannaTrojanova,1647903025,Russian,NonEnglish,True,,False,True
