author_id,language,tweet_count
DanyBorisov,Serbian,6
DanyBorisov,English,3
Dan_J_Shaffer,English,9
Dan_Sel_lers,English,12
dapnesstr,English,2445
dapnesstr,Spanish,1
dapnesstr,Italian,1
dapnesstr,Hebrew,1
darcyystr,English,2109
darcyystr,Spanish,2
darcyystr,Albanian,1
darcyystr,Korean,1
darcyystr,Italian,1
darcyystr,Romanian,1
darcyystr,Catalan,1
DaridaDar,Ukrainian,24
DaridaDar,Russian,410
DaridaDar,Bulgarian,33
DaridaDar,Serbian,7
DaridaDar,Macedonian,8
DaridaDar,Uzbek,6
DaridaDar,English,1
darishalebedeva,Russian,23
darishalebedeva,Ukrainian,4
darishalebedeva,Bulgarian,2
darishalebedeva,Uzbek,1
darishalebedeva,Macedonian,1
darknally,English,2444
darknally,Malay,6
darknally,Norwegian,1
darktank1992,Russian,31
darktank1992,Ukrainian,2
darktank1992,Bulgarian,1
darleneking_,English,75
darleneking_,French,2
darleneking_,Dutch,1
darleneking_,Uzbek,1
darnellmathiss,English,3
darnellmathiss,Farsi (Persian),1
Darrell_H_Hunt,English,10
dashaCAO,Russian,491
dashaCAO,Ukrainian,36
dashaCAO,Serbian,5
dashaCAO,Uzbek,2
dashaCAO,Macedonian,1
dashaCAO,Bulgarian,2
dashaCAO,LANGUAGE UNDEFINED,1
dashaCAO,English,1
dashing10th,Russian,361
dashing10th,English,9
dashing10th,Bulgarian,8
dashing10th,Uzbek,10
dashing10th,Ukrainian,19
dashing10th,Serbian,8
dashing10th,Macedonian,4
dashing10th,Vietnamese,1
dashustik3,Russian,412
dashustik3,Ukrainian,24
dashustik3,Uzbek,3
dashustik3,Serbian,5
dashustik3,Bulgarian,5
dashustik3,Macedonian,7
dashustik3,English,1
DatWiseNigga,English,5515
DatWiseNigga,Norwegian,8
DatWiseNigga,Arabic,6
DatWiseNigga,Swedish,2
DatWiseNigga,Vietnamese,20
DatWiseNigga,Italian,8
DatWiseNigga,Estonian,2
DatWiseNigga,German,1
DatWiseNigga,French,6
DatWiseNigga,Romanian,2
DatWiseNigga,Russian,1
DatWiseNigga,Portuguese,2
DatWiseNigga,Albanian,5
DatWiseNigga,Spanish,10
DatWiseNigga,Polish,2
DatWiseNigga,Malay,1
DatWiseNigga,Danish,1
DatWiseNigga,Farsi (Persian),1
DatWiseNigga,Catalan,2
DatWiseNigga,Tagalog (Filipino),2
DatWiseNigga,Dutch,1
DatWiseNigga,Slovak,1
DaUmoa,English,136
DavBoyd_,English,464
DavBoyd_,French,1
DavBoyd_,Arabic,1
DavBoyd_,Norwegian,1
DavBoyd_,Spanish,1
DaViDi_here,Russian,1001
DaViDi_here,Uzbek,8
DaViDi_here,Ukrainian,55
DaViDi_here,Macedonian,5
DaViDi_here,Serbian,15
DaViDi_here,Bulgarian,12
DaViDi_here,English,4
davsiche,Russian,13
davsiche,Ukrainian,1
davsiche,LANGUAGE UNDEFINED,1
davydoff15,Russian,282
davydoff15,English,6
davydoff15,Ukrainian,16
davydoff15,Uzbek,9
davydoff15,Italian,1
davydoff15,Spanish,1
davydoff15,Turkish,1
davydoff15,Norwegian,1
davydoff15,Macedonian,2
davydoff15,Bulgarian,1
davydoff15,Serbian,3
DavydovaZh,Russian,493
DavydovaZh,Ukrainian,35
DavydovaZh,Macedonian,5
DavydovaZh,Bulgarian,4
DavydovaZh,Serbian,6
DavydovaZh,Uzbek,1
DavydovaZh,English,1
DD_MerR,English,116
DealWithWeirdos,English,9
DealWithWeirdos,Russian,2
DeannaMoy,Russian,353
DeannaMoy,Ukrainian,28
DeannaMoy,Macedonian,4
DeannaMoy,Serbian,8
DeannaMoy,Bulgarian,3
DeannaMoy,Uzbek,6
DebbsFarrell,English,122
DebbsFarrell,Finnish,1
debesstrs,English,12149
debesstrs,Indonesian,1
debesstrs,Latvian,6
debesstrs,Dutch,1
debesstrs,Italian,8
debesstrs,Spanish,10
debesstrs,French,1
debesstrs,Catalan,1
debesstrs,Uzbek,1
debesstrs,Croatian,2
debesstrs,Norwegian,4
debesstrs,Malay,1
debesstrs,Polish,1
Deborah_Norris_,English,73
deborrth,English,1448
deborrth,Albanian,9
deborrth,Japanese,1
deborrth,Spanish,3
deborrth,Malay,1
deborrth,Romanian,3
Debra_Stern_,English,122
Debra_Stern_,Uzbek,1
Debra_Stern_,Kurdish,1
DeeLockman,English,15
DegtyarDegtyar,Russian,11
DegtyarDegtyar,Ukrainian,1
DegtyarDegtyar,Serbian,1
delfalarus,Russian,432
delfalarus,Uzbek,7
delfalarus,Ukrainian,31
delfalarus,Bulgarian,3
delfalarus,Serbian,7
delfalarus,Macedonian,3
Delinka2014,Russian,440
Delinka2014,Ukrainian,36
Delinka2014,Macedonian,6
Delinka2014,Serbian,7
Delinka2014,Uzbek,5
Delinka2014,Bulgarian,6
Delinka2014,English,1
DeloresP00le,English,62
DeloresP00le,Catalan,1
delvecchioj1,English,5
Del_Mcquarrie,English,33
Del_Mcquarrie,Croatian,1
demenkovaaaa,Russian,482
demenkovaaaa,Uzbek,8
demenkovaaaa,Serbian,11
demenkovaaaa,Ukrainian,33
demenkovaaaa,Macedonian,2
demenkovaaaa,Bulgarian,4
demenkovaaaa,English,1
demidovdmitrii,Ukrainian,42
demidovdmitrii,Russian,611
demidovdmitrii,Serbian,5
demidovdmitrii,Bulgarian,6
demidovdmitrii,Uzbek,9
demidovdmitrii,English,1
demidovdmitrii,Macedonian,2
denisedennden,English,6
Denis_Koleso,Russian,37
Denis_Koleso,Uzbek,3
Denis_Koleso,English,1
Denis_Koleso,Ukrainian,1
denniushak,Russian,503
denniushak,Bulgarian,3
denniushak,Uzbek,7
denniushak,Macedonian,5
denniushak,Serbian,9
denniushak,Ukrainian,33
denniushak,English,1
Denn_Nikitin,Russian,5893
Denn_Nikitin,Ukrainian,429
Denn_Nikitin,English,361
Denn_Nikitin,Uzbek,61
Denn_Nikitin,Kurdish,3
Denn_Nikitin,Vietnamese,2
Denn_Nikitin,Serbian,60
Denn_Nikitin,Arabic,5
Denn_Nikitin,Bulgarian,62
Denn_Nikitin,Macedonian,64
Denn_Nikitin,Japanese,15
Denn_Nikitin,Spanish,9
Denn_Nikitin,Hebrew,5
Denn_Nikitin,Italian,2
Denn_Nikitin,Latvian,1
Denn_Nikitin,French,2
Denn_Nikitin,Farsi (Persian),1
Denn_Nikitin,Czech,1
Denn_Nikitin,Norwegian,1
Denn_Nikitin,Icelandic,1
Denn_Nikitin,Estonian,1
Denn_Nikitin,German,2
Denn_Nikitin,Portuguese,1
Denn_Nikitin,Slovenian,2
Denn_Nikitin,Catalan,1
den_dzen,Russian,56
den_dzen,Macedonian,2
den_dzen,Uzbek,1
den_dzen,Ukrainian,2
den_shefran,Russian,27
den_shefran,Uzbek,2
den_shefran,Ukrainian,3
deon_liew,English,1
DerekDerekCl,English,32
DerekDerekCl,Norwegian,1
DerekkGregory,English,38
Der_rickA,English,34
DesertQueenOh,English,237
DesertQueenOh,Spanish,1
destroymepls,Russian,56
destroymepls,Macedonian,1
destroymepls,Bulgarian,2
DetroitDailyNew,English,14031
DetroitDailyNew,Vietnamese,4
DetroitDailyNew,Albanian,1
DetroitDailyNew,Romanian,2
DetroitDailyNew,Icelandic,1
DetroitDailyNew,Uzbek,20
DetroitDailyNew,Norwegian,6
DetroitDailyNew,Italian,7
DetroitDailyNew,French,5
DetroitDailyNew,Farsi (Persian),4
DetroitDailyNew,Malay,2
DetroitDailyNew,German,2
DetroitDailyNew,Finnish,1
DetroitDailyNew,Russian,1
DetroitDailyNew,Catalan,2
DetroitDailyNew,Spanish,6
DetroitDailyNew,Dutch,18
DetroitDailyNew,Arabic,2
deusXYX,English,2351
deusXYX,Spanish,5
deusXYX,Italian,20
deusXYX,Arabic,2
deusXYX,Somali,1
deusXYX,Romanian,1
deusXYX,Indonesian,1
deusXYX,French,7
deusXYX,Croatian,5
deusXYX,German,1
deusXYX,Russian,1
deusXYX,Norwegian,2
deusXYX,Hindi,1
DevineDevinBr,English,1869
DevineDevinBr,Croatian,8
DevineDevinBr,Arabic,1
DevineDevinBr,Italian,12
DevineDevinBr,Uzbek,1
DevineDevinBr,Romanian,1
DevineDevinBr,German,1
DevineDevinBr,French,5
DevineDevinBr,Russian,1
DevineDevinBr,Dutch,2
DevineDevinBr,Hebrew,1
DevineDevinBr,Indonesian,1
DevineDevinBr,Catalan,1
Devin_Yat,English,45
Devyatkof,Russian,33
Devyatkof,Ukrainian,1
Devyatkof,Serbian,1
Devyatkof,Bulgarian,1
diab0lo,English,44
diab0lo,Spanish,1
DIAMONDSL0VEME,English,116
DIAMONDSL0VEME,Farsi (Persian),1
DIAMONDSL0VEME,Romanian,1
DIAMONDSL0VEME,Finnish,1
Diana_17_08,Russian,850
Diana_17_08,Uzbek,14
Diana_17_08,Bulgarian,6
Diana_17_08,Ukrainian,55
Diana_17_08,Hebrew,1
Diana_17_08,Serbian,15
Diana_17_08,English,1
Diana_17_08,Macedonian,4
DickyIrwin,English,3185
DickyIrwin,Spanish,8
DickyIrwin,Russian,1
DickyIrwin,Romanian,9
DickyIrwin,Uzbek,3
DickyIrwin,Albanian,3
DickyIrwin,French,5
DickyIrwin,Arabic,3
DickyIrwin,Italian,7
DickyIrwin,Turkish,2
DickyIrwin,Dutch,3
DickyIrwin,Estonian,2
DickyIrwin,Latvian,1
DickyIrwin,Farsi (Persian),5
DickyIrwin,Croatian,4
DickyIrwin,Somali,1
DickyIrwin,Swedish,1
DickyIrwin,Norwegian,7
DickyIrwin,Icelandic,2
DickyIrwin,Finnish,1
DickyIrwin,Slovak,1
DickyIrwin,Indonesian,1
DickyIrwin,German,2
DickyIrwin,Lithuanian,1
DickyIrwin,Catalan,1
dieter_port,English,2
dieter_port,German,158
dieter_port,LANGUAGE UNDEFINED,1
Diezzz_,Russian,8
digestlj,Bulgarian,8
digestlj,Russian,204
digestlj,Serbian,5
digestlj,German,1
digestlj,Ukrainian,10
digestlj,English,1
digestlj,Macedonian,1
digestlj,Italian,1
Diman__Dima,Russian,26
DimaRoscoe,Russian,445
DimaRoscoe,Ukrainian,24
DimaRoscoe,English,3
DimaRoscoe,Bulgarian,3
DimaRoscoe,Uzbek,5
DimaRoscoe,Serbian,6
Dimitri_Lebedev,Russian,380
Dimitri_Lebedev,Serbian,6
Dimitri_Lebedev,Ukrainian,23
Dimitri_Lebedev,Bulgarian,7
Dimitri_Lebedev,Uzbek,3
Dimitri_Lebedev,Macedonian,4
DinaDona69,Russian,383
DinaDona69,Ukrainian,29
DinaDona69,Uzbek,28
DinaDona69,Macedonian,4
DinaDona69,Serbian,7
DinaDona69,Bulgarian,3
DinaDona69,English,1
DingDonParker,English,532
DingDonParker,Arabic,1
DingDonParker,Farsi (Persian),1
DingDonParker,French,1
DingDonParker,German,1
DingDonParker,Spanish,1
disneyTV_ru,Russian,502
disneyTV_ru,Ukrainian,37
disneyTV_ru,Bulgarian,6
disneyTV_ru,Macedonian,3
disneyTV_ru,Uzbek,2
disneyTV_ru,Serbian,5
Di_MC_solov,Russian,28
Di_MC_solov,Ukrainian,1
DJKatKatKatie,English,103
DJKatKatKatie,Spanish,1
djVIbelozerov,Russian,39
djVIbelozerov,Serbian,2
djVIbelozerov,English,1
djVIbelozerov,Uzbek,2
djVIbelozerov,Ukrainian,1
DmitreVasiliev,Russian,69
DmitreVasiliev,Ukrainian,3
DmitreVasiliev,English,156
DmitreVasiliev,Serbian,2
DmitreVasiliev,Uzbek,1
DmitriBelov12,Russian,31
DmitriBelov12,Bulgarian,1
Dmitriev_IR,Russian,2
DmitrovaLera,Russian,532
DmitrovaLera,Ukrainian,38
DmitrovaLera,Macedonian,5
DmitrovaLera,Bulgarian,4
DmitrovaLera,Uzbek,5
DmitrovaLera,Serbian,9
Dmitro_Gondar,Russian,28
Dmitro_Gondar,Ukrainian,2
Dmitro_Gondar,English,1
Dmitro_Gondar,Uzbek,1
Dmitro_Gondar,Bulgarian,1
Dmitr_Mironov,Russian,200
Dmitr_Mironov,English,29
Dmitr_Mironov,Serbian,3
Dmitr_Mironov,Ukrainian,13
Dmitr_Mironov,Latvian,1
Dmitr_Mironov,Macedonian,1
Dmitr_Mironov,French,4
Dmitr_Mironov,Uzbek,1
Dmitr_Mironov,Bulgarian,1
dmitr_vic,Russian,8
dmitr_vic,Bulgarian,1
DneprGoodNews,Russian,135
DneprGoodNews,Ukrainian,16
DneprGoodNews,Macedonian,1
DneprGoodNews,Uzbek,4
DneprGoodNews,Serbian,3
DneprGoodNews,Bulgarian,4
Dnt_shoot,English,13
Dobre_deNN,Russian,21
Dobre_deNN,Uzbek,1
Dobre_deNN,English,4
DobriyEgor,English,1
DobriyEgor,Macedonian,1
DobriyEgor,Russian,1
DolgVlad,Russian,33
DolgVlad,Uzbek,2
DolgVlad,Ukrainian,3
dollarovmsk,Russian,550
dollarovmsk,Farsi (Persian),1
dollarovmsk,Serbian,8
dollarovmsk,Bulgarian,9
dollarovmsk,Ukrainian,41
dollarovmsk,English,2
dollarovmsk,Uzbek,9
dollarovmsk,Macedonian,3
dolphinvenus,Russian,421
dolphinvenus,Bulgarian,6
dolphinvenus,Ukrainian,27
dolphinvenus,Serbian,7
dolphinvenus,Uzbek,6
dolphinvenus,Macedonian,5
dolphinvenus,English,1
DominicValent,English,4310
DominicValent,Icelandic,3
DominicValent,Somali,1
DominicValent,Tagalog (Filipino),1
DominicValent,Urdu,1
DominicValent,Farsi (Persian),7
DominicValent,Albanian,6
DominicValent,Slovak,4
DominicValent,Italian,9
DominicValent,French,3
DominicValent,Kurdish,1
DominicValent,Spanish,5
DominicValent,Estonian,2
DominicValent,Norwegian,9
DominicValent,Romanian,7
DominicValent,Croatian,5
DominicValent,Arabic,4
DominicValent,Dutch,3
DominicValent,Swedish,2
DominicValent,Catalan,3
DominicValent,Pushto,1
DominicValent,Czech,2
DominicValent,German,3
DominicValent,Latvian,1
DominicValent,Lithuanian,2
DominicValent,Turkish,1
DominicValent,Danish,1
dominikkeller22,German,370
dominikkeller22,Norwegian,1
dominikkeller22,English,1
dominikkeller22,Finnish,1
dominikkeller22,Swedish,1
domm_clayton,English,3
domnicev,Russian,492
domnicev,Uzbek,6
domnicev,Serbian,4
domnicev,Macedonian,4
domnicev,Ukrainian,31
domnicev,Bulgarian,8
domnicev,English,1
DonaldOuch,English,57
DonatelloJack,English,104
DonatelloJack,French,1
DonetskNovosti,Russian,3932
DonetskNovosti,Ukrainian,195
DonetskNovosti,Serbian,33
DonetskNovosti,Uzbek,14
DonetskNovosti,Bulgarian,14
DonetskNovosti,Macedonian,21
DonetskNovosti,English,6
DonetskNovosti,LANGUAGE UNDEFINED,39
DonnaBRivera,English,3252
DonnaBRivera,Dutch,6
DonnaBRivera,German,2
DonnaBRivera,Italian,5
DonnaBRivera,Urdu,2
DonnaBRivera,French,9
DonnaBRivera,Spanish,5
DonnaBRivera,Swedish,1
DonnaBRivera,Japanese,3
DonnaBRivera,Kurdish,2
DonnaBRivera,Albanian,1
DonnaBRivera,Indonesian,2
DonnaBRivera,Slovenian,1
DonnaBRivera,Romanian,1
DonnaBRivera,Arabic,1
DonnaBRivera,Greek,1
DonnaBRivera,Hebrew,1
DonnaBRivera,Farsi (Persian),1
DonnaBRivera,Norwegian,1
DonnaBRivera,Pushto,1
DonnaBRivera,Vietnamese,1
DonnieLMiller,English,2356
DonnieLMiller,Estonian,4
DonnieLMiller,Icelandic,1
DonnieLMiller,French,2
DonnieLMiller,Romanian,5
DonnieLMiller,German,6
DonnieLMiller,Spanish,7
DonnieLMiller,Somali,2
DonnieLMiller,Farsi (Persian),5
DonnieLMiller,Swedish,1
DonnieLMiller,Italian,4
DonnieLMiller,Latvian,1
DonnieLMiller,Vietnamese,3
DonnieLMiller,Lithuanian,1
DonnieLMiller,Arabic,5
DonnieLMiller,Finnish,2
DonnieLMiller,Dutch,2
DonnieLMiller,Norwegian,3
DonnieLMiller,Catalan,1
DonnieLMiller,Kurdish,2
Donnie_heRo_,English,38
DonniMusil,English,81
DonniMusil,Arabic,1
DonniMusil,Vietnamese,1
DonniMusil,Farsi (Persian),1
DonniMusil,Romanian,1
DonniMusil,Catalan,1
DonniMusil,Dutch,2
dontshootcom,English,808
doraratchet,English,83
Dorocheviz,Russian,6
DorothieBell,English,3634
DorothieBell,Italian,15
DorothieBell,Spanish,12
DorothieBell,Japanese,2
DorothieBell,Croatian,3
DorothieBell,Polish,1
DorothieBell,French,22
DorothieBell,German,13
DorothieBell,Norwegian,1
DorothieBell,Russian,1
DorothieBell,Slovenian,1
DorothieBell,Dutch,12
DorothieBell,Swedish,5
DorothieBell,Hindi,5
DorothieBell,Romanian,3
DorothieBell,Somali,1
DorothieBell,Arabic,2
DorothieBell,Farsi (Persian),1
DorothieBell,Vietnamese,1
DorothieBell,Urdu,1
dorsor077,Russian,427
dorsor077,Ukrainian,32
dorsor077,Bulgarian,6
dorsor077,Macedonian,32
dorsor077,Uzbek,5
dorsor077,Serbian,5
dorsor077,English,2
DorthySharrer,English,211
douggiemaestas,English,50
doyrando,English,196
DP_Trovsky,Russian,7
DP_Trovsky,English,1
DP_Trovsky,Serbian,1
dreameraloneme,Russian,440
dreameraloneme,Uzbek,7
dreameraloneme,Ukrainian,27
dreameraloneme,Bulgarian,10
dreameraloneme,Macedonian,2
dreameraloneme,Serbian,9
dreameraloneme,English,1
dreeeew1huds,English,17
DresdenBote,German,2025
DresdenBote,LANGUAGE UNDEFINED,1
DresdenBote,English,58
DresdenBote,Norwegian,20
DresdenBote,Swedish,27
DresdenBote,Lithuanian,3
DresdenBote,Finnish,6
DresdenBote,Dutch,5
DresdenBote,Turkish,1
DresdenBote,French,2
DresdenBote,Italian,2
DresdenBote,Slovak,1
DrGregoryWest,English,194
DrMichaelGarcia,English,4422
DrMichaelGarcia,Spanish,5
DrMichaelGarcia,Malay,1
DrMichaelGarcia,French,4
DrMichaelGarcia,Farsi (Persian),1
DrMichaelGarcia,Latvian,1
DrMichaelGarcia,German,1
DrMichaelGarcia,Estonian,1
DrMichaelGarcia,Uzbek,2
DrMichaelGarcia,Vietnamese,2
DrMichaelGarcia,Italian,1
DrMichaelGarcia,Croatian,1
DrMichaelGarcia,Arabic,5
DrMichaelGarcia,Finnish,1
DrMichaelGarcia,Portuguese,2
DrMichaelGarcia,Romanian,1
DrMichaelGarcia,Norwegian,1
drobotovaZ,Russian,516
drobotovaZ,Ukrainian,34
drobotovaZ,Bulgarian,8
drobotovaZ,Macedonian,7
drobotovaZ,Serbian,6
drobotovaZ,Uzbek,4
drobotovaZ,English,1
DrobYosya,Russian,179
DrobYosya,Ukrainian,14
DrobYosya,Uzbek,2
DrobYosya,Bulgarian,4
DrobYosya,Serbian,2
DuboseBeLike,English,1
DuesseldorfBote,German,189
DuesseldorfBote,French,1
DuesseldorfBote,English,2
DuesseldorfBote,Swedish,1
DuesseldorfBote,Turkish,1
dumbtadumb,Russian,413
dumbtadumb,Ukrainian,49
dumbtadumb,Bulgarian,8
dumbtadumb,Uzbek,10
dumbtadumb,Macedonian,3
dumbtadumb,Serbian,5
DumovaElvira,Russian,467
DumovaElvira,Ukrainian,28
DumovaElvira,Serbian,7
DumovaElvira,Uzbek,5
DumovaElvira,Bulgarian,2
DumovaElvira,Macedonian,2
dunnowhowannabe,English,43
DuraDurnova,Russian,431
DuraDurnova,Ukrainian,32
DuraDurnova,Serbian,3
DuraDurnova,Uzbek,6
DuraDurnova,Bulgarian,3
DuraDurnova,Macedonian,2
DuraDurnova,English,3
durtytulip,Russian,482
durtytulip,Bulgarian,10
durtytulip,Ukrainian,32
durtytulip,Uzbek,4
durtytulip,Serbian,7
durtytulip,English,1
durtytulip,Pushto,1
DustinCoool,English,53
dutisite,English,996
dutisite,Polish,1
dutisite,Arabic,1
dutisite,French,3
dutisite,Dutch,1
dutisite,Spanish,1
duuuuuuuuuk,Russian,448
duuuuuuuuuk,Serbian,7
duuuuuuuuuk,Ukrainian,29
duuuuuuuuuk,Bulgarian,11
duuuuuuuuuk,Macedonian,2
duuuuuuuuuk,Uzbek,1
DwightB0nd,English,23
DwightB0nd,Dutch,1
dyatloffpinatel,Russian,397
dyatloffpinatel,Uzbek,5
dyatloffpinatel,Serbian,7
dyatloffpinatel,Ukrainian,23
dyatloffpinatel,Bulgarian,3
dyatloffpinatel,Macedonian,3
dyatloffpinatel,English,1
dybaigwen,English,207
DzhabirZahab,Russian,116
DzhabirZahab,Macedonian,2
DzhabirZahab,English,2
DzhabirZahab,Ukrainian,8
DzhabirZahab,Bulgarian,1
DzhabirZahab,Serbian,3
DzhabirZahab,Arabic,1
DzhabirZahab,Uzbek,1
D_andre_Austin_,English,45
D_andre_Austin_,Dutch,1
d_a_s_h_aaa,Russian,1041
d_a_s_h_aaa,Ukrainian,64
d_a_s_h_aaa,Macedonian,7
d_a_s_h_aaa,Serbian,18
d_a_s_h_aaa,Bulgarian,12
d_a_s_h_aaa,Uzbek,10
EAECtoday,Russian,155
EAECtoday,Ukrainian,3
EAECtoday,Uzbek,1
EAECtoday,LANGUAGE UNDEFINED,1
ealaddins,Arabic,1
EazoN_Trap,English,107
ebeckCoble,Russian,421
ebeckCoble,English,2
ebeckCoble,Ukrainian,27
ebeckCoble,Bulgarian,8
ebeckCoble,Uzbek,8
ebeckCoble,Serbian,6
ebeckCoble,Macedonian,3
eblashevo,Russian,334
eblashevo,Bulgarian,7
eblashevo,Ukrainian,23
eblashevo,Serbian,4
eblashevo,Uzbek,2
eblashevo,English,1
eblashevo,Macedonian,1
echoparadnoy,Russian,1
EddieAlonz0,Spanish,2
EddieAlonz0,English,216
EddieAlonz0,Romanian,1
EddieAlonz0,Pushto,1
EddieAlonz0,Norwegian,1
EddieAlonz0,French,1
EddieAlonz0,Somali,1
edenisyy,Russian,20
edenisyy,Macedonian,1
EdleyImogene,English,3
EdmundC0oke,English,703
EdmundC0oke,Farsi (Persian),3
EdmundC0oke,Italian,2
EdmundC0oke,Norwegian,1
EdmundC0oke,Romanian,1
EdmundC0oke,Japanese,1
EdmundC0oke,Spanish,3
EdmundC0oke,Albanian,1
EdmundC0oke,Estonian,1
EdmundC0oke,Croatian,1
EdmundC0oke,Portuguese,1
EdmundC0oke,Icelandic,1
EdmundRJr,English,544
EdmundRJr,Arabic,5
EdmundRJr,French,2
EdmundRJr,Albanian,1
EdmundRJr,Portuguese,1
EdmundRJr,Norwegian,1
EdwardBRoberts,English,920
EdwardBRoberts,Italian,1
EdwardBRoberts,Spanish,2
EdwardBRoberts,Lithuanian,1
EdwardBRoberts,Pushto,2
EdwardBRoberts,Uzbek,1
EdwardBRoberts,Norwegian,1
EdwardBRoberts,Croatian,1
EdwardBRoberts,Romanian,1
EdwardBRoberts,Portuguese,1
edyardserg,Russian,27
edyardserg,Uzbek,2
edyardserg,Bulgarian,2
edyardserg,Ukrainian,2
edyardserg,Macedonian,1
ed_wa_rdd,Ukrainian,30
ed_wa_rdd,Russian,427
ed_wa_rdd,Serbian,11
ed_wa_rdd,Bulgarian,5
ed_wa_rdd,Uzbek,2
EffyCavin,Russian,390
EffyCavin,Bulgarian,4
EffyCavin,Ukrainian,28
EffyCavin,Serbian,7
EffyCavin,Spanish,1
EffyCavin,Arabic,1
EffyCavin,English,2
EffyCavin,Macedonian,3
EffyCavin,Uzbek,3
EffyCavin,German,1
Egermans,Russian,19
Egermans,Serbian,1
EgorBaranovv,Russian,791
EgorBaranovv,English,48
EgorBaranovv,Serbian,10
EgorBaranovv,Ukrainian,44
EgorBaranovv,Uzbek,8
EgorBaranovv,Macedonian,5
EgorBaranovv,Bulgarian,3
EgorBaranovv,Spanish,4
EgorButen,Russian,82
EgorButen,Bulgarian,1
EgorButen,Uzbek,1
EgorButen,Ukrainian,2
EgorButen,Serbian,3
EgorButen,Macedonian,2
egorovalekss,Ukrainian,31
egorovalekss,Russian,485
egorovalekss,Serbian,9
egorovalekss,Bulgarian,6
egorovalekss,Uzbek,5
egorovalekss,English,1
egorovalekss,Macedonian,2
Egorovgranigine,Bulgarian,8
Egorovgranigine,Russian,186
Egorovgranigine,English,17
Egorovgranigine,Uzbek,7
Egorovgranigine,Ukrainian,17
Egorovgranigine,Macedonian,4
Egorovgranigine,Serbian,3
egorovsdesign,Russian,428
egorovsdesign,Ukrainian,30
egorovsdesign,Uzbek,4
egorovsdesign,Bulgarian,6
egorovsdesign,Serbian,7
egorovsdesign,Macedonian,4
egorovsdesign,English,1
egorov_dimc,Russian,35
egorov_dimc,Ukrainian,4
egorov_dimc,Macedonian,1
egorov_dimc,Serbian,1
egorov_dimc,Bulgarian,1
Egorsaev,Russian,20
Egorsaev,Macedonian,1
Egorsaev,Uzbek,1
Egorusshka,Russian,479
Egorusshka,Serbian,40
Egorusshka,Ukrainian,20
Egorusshka,Bulgarian,5
Egorusshka,Macedonian,4
Egorusshka,Uzbek,3
Egor_Glumov_,Russian,108
Egor_Glumov_,Ukrainian,14
Egor_Glumov_,Serbian,2
egor_lololo,Russian,480
egor_lololo,Ukrainian,26
egor_lololo,Macedonian,2
egor_lololo,Bulgarian,6
egor_lololo,Serbian,6
egor_lololo,English,1
egor_lololo,Uzbek,3
ehermann66,German,298
ehermann66,Turkish,1
ehermann66,Romanian,1
EInsoll,Ukrainian,24
EInsoll,Russian,451
EInsoll,Serbian,8
EInsoll,Bulgarian,8
EInsoll,Uzbek,6
EInsoll,Arabic,1
EissyT56T,English,3448
EissyT56T,Italian,1
EissyT56T,Russian,1
EissyT56T,Norwegian,1
EissyT56T,German,1
EissyT56T,Arabic,1
EissyT56T,Spanish,3
ekaterina_frol,Russian,16
ekaterina_frol,Uzbek,1
Elbertboom,English,2
ElenKolmogorova,Russian,444
ElenKolmogorova,Uzbek,5
ElenKolmogorova,Ukrainian,30
ElenKolmogorova,Serbian,3
ElenKolmogorova,Bulgarian,4
ElenKolmogorova,Macedonian,4
ElenKolmogorova,English,1
ElenSomova,Russian,430
ElenSomova,Serbian,9
ElenSomova,Uzbek,5
ElenSomova,Ukrainian,34
ElenSomova,Macedonian,9
ElenSomova,Bulgarian,4
ELEVEN_GOP,English,101
ElianLindsey,English,1981
ElianLindsey,Indonesian,3
ElianLindsey,Tagalog (Filipino),2
ElianLindsey,German,4
ElianLindsey,Norwegian,4
ElianLindsey,Italian,4
ElianLindsey,French,1
ElianLindsey,Catalan,2
ElianLindsey,Spanish,3
ElianLindsey,Arabic,1
ElianLindsey,Uzbek,1
ElianLindsey,Estonian,1
ElianLindsey,Farsi (Persian),3
ElianLindsey,Romanian,1
ElianLindsey,Dutch,2
ElianLindsey,Lithuanian,1
ElianLindsey,Vietnamese,2
ElianLindsey,Finnish,1
EliasAkaParker,English,6
EliasAkaParker,Catalan,1
EliasBrick,English,3068
EliasBrick,Vietnamese,2
EliasBrick,Spanish,2
EliasBrick,Dutch,1
EliasBrick,Portuguese,1
EliasBrick,Arabic,2
EliasBrick,Somali,1
EliasBrick,French,1
EliasBrick,Romanian,1
EliasBrick,Catalan,1
elinsstr,English,4329
elinsstr,Polish,2
elinsstr,Farsi (Persian),2
elinsstr,Albanian,1
elinsstr,Spanish,3
elinsstr,Romanian,3
elinsstr,Italian,7
elinsstr,Slovenian,1
elinsstr,Norwegian,2
elisaagreg,English,24
eliseeva_tan,Ukrainian,12
eliseeva_tan,Russian,181
eliseeva_tan,Uzbek,2
eliseeva_tan,Serbian,2
elithkury,German,143
elithkury,English,3
elithkury,Turkish,3
elithkury,Swedish,2
Elizaveta_bolda,Russian,410
Elizaveta_bolda,Ukrainian,25
Elizaveta_bolda,Uzbek,4
Elizaveta_bolda,Bulgarian,4
Elizaveta_bolda,Macedonian,3
Elizaveta_bolda,Serbian,5
Elizaveta_bolda,English,2
elizeestr,English,11138
elizeestr,Romanian,7
elizeestr,French,3
